Point_ID,Revisited_point,Coarse,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Elevation,LC1,LU1,Soil_Stones,NUTS_0,NUTS_1,NUTS_2,NUTS_3,LC1_Desc,LU1_Desc
51902712,Yes,,,,,6.6,6.53,16.55,17.3,1,11.9,2.1,183.7,94,B16,U111,1,HU,HU3,HU33,HU332,Maize,Agriculture (excluding fallow land and kitchen gardens)
51282726,Yes,,,,,7.6,7.9,19.81,22.2,7,45,2.5,444.7,97,B16,U111,1,HU,HU3,HU32,HU322,Maize,Agriculture (excluding fallow land and kitchen gardens)
49822810,Yes,,,,,6.3,6.39,8.16,14.2,2,27.9,1.7,193.5,192,B75,U111,1,HU,HU1,HU12,HU120,Other fruit trees and berries,Agriculture (excluding fallow land and kitchen gardens)
48402618,Yes,,,,,4.7,4.74,13.13,10,0,14.6,1.4,93.9,251,B11,U111,1,HU,HU2,HU22,HU223,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
49442620,Yes,,,,,6.6,6.67,13.12,14.2,2,18.6,1.7,208,151,B16,U111,1,HU,HU2,HU23,HU233,Maize,Agriculture (excluding fallow land and kitchen gardens)
49442656,Yes,,,,,7.4,7.75,19.14,31.1,183,9.4,2.6,117.1,175,C10,U120,1,HU,HU2,HU23,HU233,Broadleaved woodland,FORESTRY
51102708,Yes,,,,,6.9,6.92,22.5,31,2,70.7,3.1,627.8,93,B31,U111,1,HU,HU3,HU32,HU322,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51102712,Yes,,,,,6.7,6.71,23.3,30.2,1,51.7,3,610.2,98,B16,U111,1,HU,HU3,HU32,HU322,Maize,Agriculture (excluding fallow land and kitchen gardens)
51162704,Yes,,,,,6.4,6.58,22.2,22.4,0,13.8,2.4,265.5,87,B31,U111,1,HU,HU3,HU32,HU322,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51242704,Yes,,,,,6.4,6.48,7.87,18.8,1,19.7,2.2,248.1,97,B11,U111,1,HU,HU3,HU32,HU322,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51942696,Yes,,,,,7.7,8.09,25,15,7,101.4,1.6,674.2,99,B32,U111,1,HU,HU3,HU33,HU332,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens)
49262574,Yes,,,,,6.2,6.13,29.8,30.2,2,31.7,3.5,142.3,128,C10,U120,1,HU,HU2,HU23,HU231,Broadleaved woodland,FORESTRY
49242630,Yes,,,,,6.7,6.78,11.24,11.3,1,0,1.5,204.2,189,B16,U111,1,HU,HU2,HU23,HU232,Maize,Agriculture (excluding fallow land and kitchen gardens)
50382636,Yes,,,,,7.4,8.2,16.39,7.5,42,0,0.6,31.4,142,C22,U120,1,HU,HU3,HU33,HU331,Pine dominated coniferous woodland,FORESTRY
50542644,Yes,,,,,7.8,8.2,9.43,24,104,8.8,2.2,79.1,139,E20,U111,1,HU,HU3,HU33,HU331,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
50642626,Yes,,,,,7.6,8.33,8.68,5.3,34,0,0.4,26.5,137,C22,U120,1,HU,HU3,HU33,HU331,Pine dominated coniferous woodland,FORESTRY
50702650,Yes,,,,,7.7,8.32,13.03,8.4,41,12,0.9,65.7,113,B11,U111,1,HU,HU3,HU33,HU331,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
50682732,Yes,,,,,7.7,8.05,14.56,14.9,52,29.4,1.5,159.5,102,B31,U111,1,HU,HU1,HU12,HU120,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
49142578,Yes,,,,,5.4,5.69,6.25,9.2,0,60.9,1.2,272.7,140,B12,U111,1,HU,HU2,HU23,HU231,Durum wheat,Agriculture (excluding fallow land and kitchen gardens)
49242562,Yes,,,,,7.1,7.2,33.9,21.1,6,22.4,2.7,92.5,114,E20,U111,1,HU,HU2,HU23,HU231,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
49122568,Yes,,,,,6,6.08,12.17,20.2,1,24.9,2.3,142.9,119,C10,U120,1,HU,HU2,HU23,HU232,Broadleaved woodland,FORESTRY
49262584,Yes,,,,,6.2,6.41,6.03,10.3,1,8.8,1.3,124.6,150,B33,U111,1,HU,HU2,HU23,HU231,Soya,Agriculture (excluding fallow land and kitchen gardens)
49442584,Yes,,,,,7.7,8.04,14.3,10.1,18,24.3,1.4,156.1,165,B22,U111,1,HU,HU2,HU23,HU231,Sugar beet,Agriculture (excluding fallow land and kitchen gardens)
50762614,Yes,,,,,7.6,8.13,15.5,11.6,52,8.5,1.4,70.1,121,B52,U111,1,HU,HU3,HU33,HU333,Lucerne,Agriculture (excluding fallow land and kitchen gardens)
50762656,Yes,,,,,7.8,8.3,74.2,36.4,459,10.2,4.3,69.5,97,E20,U111,1,HU,HU3,HU33,HU333,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
50822626,Yes,,,,,7.8,8.27,11.58,9.6,7,22.9,1.1,67.7,110,E20,U111,1,HU,HU3,HU33,HU333,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
48762694,Yes,,,,,5.1,5.11,49.7,13.1,0,31.7,1.7,106,172,C10,U120,1,HU,HU2,HU21,HU213,Broadleaved woodland,FORESTRY
50722734,Yes,,,,,7.8,8.16,18.37,22.9,157,22.6,2.1,340.2,101,B11,U111,1,HU,HU1,HU12,HU120,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
49062606,Yes,,,,,4.6,4.8,7.52,9.3,0,51.8,1.1,58.3,188,E30,U420,1,HU,HU2,HU23,HU232,Spontaneously re-vegetated surfaces,Semi-natural and natural areas not in use
48482618,Yes,,,,,6.1,6.17,12.01,10.8,1,65.9,1.5,210,179,B32,U111,1,HU,HU2,HU22,HU223,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens)
48742590,Yes,,,,,6.9,6.98,24.5,16.2,1,36.4,2.2,116,125,B16,U111,1,HU,HU2,HU23,HU232,Maize,Agriculture (excluding fallow land and kitchen gardens)
48802592,Yes,,,,,4.2,4.38,10.33,13.7,1,39.7,1.3,29.7,162,C10,U120,1,HU,HU2,HU23,HU232,Broadleaved woodland,FORESTRY
48802600,Yes,,,,,4.1,4.28,4.29,8.6,0,36.3,0.9,19.3,160,C10,U120,1,HU,HU2,HU23,HU232,Broadleaved woodland,FORESTRY
48862602,Yes,,,,,6.1,6.24,11.54,6.1,0,39,0.8,90.6,171,B11,U111,1,HU,HU2,HU23,HU232,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
48882594,Yes,,,,,7.5,7.85,15.37,14.5,33,20.9,1.5,132.9,139,B16,U111,1,HU,HU2,HU23,HU232,Maize,Agriculture (excluding fallow land and kitchen gardens)
50022582,Yes,,,,,7.6,7.94,22.5,28.3,127,12.5,2.1,101.3,97,B31,U111,1,HU,HU2,HU23,HU231,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
48702630,Yes,,,,,7,7,63.4,43.4,11,16.6,5.4,65.7,122,E20,U111,1,HU,HU2,HU22,HU223,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
50882656,Yes,,,,,7.3,8.07,9.67,5.4,14,9.5,0.6,99.1,98,B16,U111,1,HU,HU3,HU33,HU333,Maize,Agriculture (excluding fallow land and kitchen gardens)
49102594,Yes,,,,,4.5,4.46,21.9,8.8,0,36.6,1.1,114.3,188,B11,U111,1,HU,HU2,HU23,HU232,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
48922608,Yes,,,,,5.4,5.45,15.77,9.3,0,19.3,1.3,103,150,B31,U111,1,HU,HU2,HU23,HU232,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
50742712,Yes,,,,,7.5,7.93,75.2,31,52,103.2,3,163.7,99,C10,U120,1,HU,HU1,HU12,HU120,Broadleaved woodland,FORESTRY
50762728,Yes,,,,,7.6,8,13.37,18.2,14,16.8,1.8,143.9,100,B16,U111,1,HU,HU1,HU12,HU120,Maize,Agriculture (excluding fallow land and kitchen gardens)
48882576,Yes,,,,,5.7,5.79,16.95,9,1,39.8,1.1,121,135,C10,U120,1,HU,HU2,HU23,HU232,Broadleaved woodland,FORESTRY
49082574,Yes,,,,,4.6,4.85,3.17,5.3,1,16.7,0.5,18.2,150,C31,U120,1,HU,HU2,HU23,HU232,Spruce dominated mixed woodland,FORESTRY
48702612,Yes,,,,,5.9,5.98,36.6,9.1,1,27.5,1.3,121.6,173,B11,U111,1,HU,HU2,HU23,HU232,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
50562748,Yes,,,,,7.8,8.19,19.75,14.6,210,49.9,1.6,488.3,115,B16,U111,1,HU,HU1,HU12,HU120,Maize,Agriculture (excluding fallow land and kitchen gardens)
52102746,Yes,,,,,7.6,7.99,16.51,14.9,15,14.9,1.7,225.6,108,B31,U111,1,HU,HU3,HU32,HU321,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51542784,Yes,,,,,6,6.63,33.7,24.9,1,19.8,2.3,110.2,97,E20,U111,1,HU,HU3,HU32,HU321,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
51542798,Yes,,,,,5.8,6.02,24.9,44,1,163.2,4.6,844.1,8,E20,U111,1,HU,HU3,HU32,HU321,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
51542802,Yes,,,,,5,5.18,9.53,37.8,1,24.5,3.5,171.5,92,B16,U111,1,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
51622770,Yes,,,,,6.2,6.42,9.23,28.7,1,98.9,2.7,518,98,B16,U111,1,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
51622792,Yes,,,,,6.2,6.52,12.46,23.1,0,13.7,2.3,192,95,E20,U111,1,HU,HU3,HU32,HU321,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
51482740,Yes,,,,,7.7,8.11,17.1,9.4,91,44.5,1.5,354.4,95,E20,U111,1,HU,HU3,HU32,HU322,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
50562708,Yes,,,,,7,7.35,11.64,8.1,3,6.7,0.7,29,144,C22,U120,1,HU,HU1,HU12,HU120,Pine dominated coniferous woodland,FORESTRY
51422818,Yes,,,,,6.8,6.87,13.49,23,0,8.5,2.3,197.8,101,B31,U111,1,HU,HU3,HU31,HU311,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51602740,Yes,,,,,7.5,7.77,23.8,20,9,26.7,2.2,290.1,89,B32,U111,1,HU,HU3,HU32,HU321,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens)
51622806,Yes,,,,,7.6,7.73,41.7,22.5,12,27.2,2.3,275.7,99,B16,U111,1,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
51642748,Yes,,,,,7.6,7.96,16.06,25.8,13,27.5,2.6,233,97,B31,U111,1,HU,HU3,HU32,HU321,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51642780,Yes,,,,,7.5,8.72,64.6,16.7,15,6.5,1.5,246.9,96,E20,U111,1,HU,HU3,HU32,HU321,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
51662758,Yes,,,,,6.5,6.72,16.3,24.5,2,16.3,2.6,287.8,88,B31,U111,1,HU,HU3,HU32,HU321,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51122830,Yes,,,,,4.1,4.37,6.04,29.1,0,55.3,1.8,83.4,644,C10,U120,2,HU,HU3,HU31,HU311,Broadleaved woodland,FORESTRY
51762786,Yes,,,,,7.6,7.97,14.85,34.3,11,39.8,3.4,716.8,113,A30,U319,1,HU,HU3,HU32,HU321,OTHER ARTIFICIAL AREAS," Electricity, gas and thermal power distribution"
51262842,Yes,,,,,6.1,6.24,9.95,26.3,0,64.3,2.5,604.4,143,B82,U111,1,HU,HU3,HU31,HU311,Vineyards,Agriculture (excluding fallow land and kitchen gardens)
48862692,Yes,,,,,5.5,5.75,6.31,9.5,0,59.2,1.1,108.3,203,B11,U111,3,HU,HU2,HU21,HU213,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51142790,Yes,,,,,7.3,7.99,16.08,11.1,7,8.1,1.3,195.3,104,B31,U111,1,HU,HU3,HU31,HU311,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51242812,Yes,,,,,6,6.16,10.53,21.2,0,21.2,2.2,236.1,123,A30,U319,1,HU,HU3,HU31,HU311,OTHER ARTIFICIAL AREAS," Electricity, gas and thermal power distribution"
51302836,Yes,,,,,7.5,8.17,21.5,19.2,45,17.6,2.1,334.8,122,B16,U111,1,HU,HU3,HU31,HU311,Maize,Agriculture (excluding fallow land and kitchen gardens)
51342800,Yes,,,,,6.5,6.87,21,23.6,1,14.5,2.7,126.3,101,E20,U111,1,HU,HU3,HU31,HU311,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
51362806,Yes,,,,,6.2,6.83,5.6,6.2,0,22.9,0.7,111.6,109,E30,U112,1,HU,HU3,HU31,HU311,Spontaneously re-vegetated surfaces,Fallow land
51502744,Yes,,,,,6.8,6.78,15.34,32.9,2,37.7,3.4,599.6,92,E30,U112,1,HU,HU3,HU32,HU322,Spontaneously re-vegetated surfaces,Fallow land
51242884,Yes,,,,,5.4,6.16,5,13.1,0,5.6,1.5,100.3,221,E30,U112,1,HU,HU3,HU31,HU311,Spontaneously re-vegetated surfaces,Fallow land
51722744,Yes,,,,,7.5,7.69,23.8,21.4,5,20.6,2.3,251.3,98,B16,U111,1,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
51262860,Yes,,,,,7,7.3,9.39,9.4,1,7.6,1.3,154.2,189,B31,U111,1,HU,HU3,HU31,HU311,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51762822,Yes,,,,,7.4,7.75,16.72,27.9,2,48.7,2.9,765.3,106,B11,U111,1,HU,HU3,HU32,HU321,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51802810,Yes,,,,,7.3,7.63,14.37,18.2,3,6.8,2,137.6,114,B31,U111,1,HU,HU3,HU32,HU321,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51382764,Yes,,,,,6.8,7.04,8.61,18.5,1,55.9,2,340.2,101,B11,U111,1,HU,HU3,HU32,HU322,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51422794,Yes,,,,,5.8,6,8.97,21,0,19.8,2.7,269,96,B52,U111,1,HU,HU3,HU32,HU321,Lucerne,Agriculture (excluding fallow land and kitchen gardens)
51382836,Yes,,,,,5.6,5.86,11.37,19.7,0,16.7,2,167.4,141,B32,U111,1,HU,HU3,HU31,HU311,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens)
50282744,Yes,,,,,7.7,8.09,15.21,6.5,52,16.1,0.9,97.2,165,B83,U120,1,HU,HU1,HU12,HU120,Nurseries,FORESTRY
51702740,Yes,,,,,6.6,6.75,8.86,19.6,1,22,2,347.6,93,B11,U111,1,HU,HU3,HU32,HU321,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
50502738,Yes,,,,,7.5,7.89,12.83,18,9,6.6,1.8,135.6,189,B11,U111,1,HU,HU1,HU12,HU120,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
50062712,Yes,,,,,7.8,8.16,23.2,13.7,229,16.7,1.8,176.4,104,B31,U111,1,HU,HU1,HU12,HU120,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
50102730,Yes,,,,,7.8,8.19,18.33,13.6,483,31.2,2.5,118.2,109,B16,U111,1,HU,HU1,HU12,HU120,Maize,Agriculture (excluding fallow land and kitchen gardens)
50102734,Yes,,,,,7.6,8.12,13.88,12.1,104,40.7,1.5,68.4,107,B11,U111,1,HU,HU1,HU12,HU120,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
50242736,Yes,,,,,7.3,8.02,9.21,2.7,21,6.2,0.4,34.6,137,C10,U120,1,HU,HU1,HU12,HU120,Broadleaved woodland,FORESTRY
52062776,Yes,,,,,4.6,5.13,2.34,5.1,1,14.4,0.6,54,122,C10,U120,1,HU,HU3,HU32,HU321,Broadleaved woodland,FORESTRY
50282716,Yes,,,,,7.4,7.97,9.82,7.5,78,6.7,0.8,61.4,121,D20,U420,1,HU,HU1,HU12,HU120,Shrubland without tree cover,Semi-natural and natural areas not in use
52042798,Yes,,,,,4.8,5.16,3.96,4.7,0,23.8,0.6,34.8,149,B14,U111,1,HU,HU3,HU32,HU321,Rye,Agriculture (excluding fallow land and kitchen gardens)
50362720,Yes,,,,,4.9,5.37,5.32,4.6,2,7,0.6,23.6,135,C22,U120,1,HU,HU1,HU12,HU120,Pine dominated coniferous woodland,FORESTRY
50462726,Yes,,,,,7.2,7.82,12.06,8.6,11,19.8,1,69,142,B16,U111,1,HU,HU1,HU12,HU120,Maize,Agriculture (excluding fallow land and kitchen gardens)
50262740,Yes,,,,,7.6,7.93,13.82,19.7,18,16.6,2,135.9,129,B16,U111,1,HU,HU1,HU12,HU120,Maize,Agriculture (excluding fallow land and kitchen gardens)
51882740,Yes,,,,,5.2,5.67,25.1,10.9,0,10,1.4,91.7,98,E20,U111,1,HU,HU3,HU32,HU321,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
51722766,Yes,,,,,7.5,7.72,15.8,26.1,2,41.2,2.5,355.6,97,B31,U111,1,HU,HU3,HU32,HU321,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
51782754,Yes,,,,,7.7,8.03,16.4,22.1,43,33.3,2.3,252.6,96,B11,U111,1,HU,HU3,HU32,HU321,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51802752,Yes,,,,,6.8,6.9,12.05,36.4,2,37.2,4,330.9,99,E20,U111,1,HU,HU3,HU32,HU321,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
52142764,Yes,,,,,5.9,5.92,20.5,14.6,1,21.4,1.7,163,117,B16,U111,1,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
51802774,Yes,,,,,6.1,6.25,9.9,19.5,0,20.8,2,184.7,109,B11,U111,1,HU,HU3,HU32,HU321,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51802792,Yes,,,,,7.2,7.38,9.68,19.4,1,13.1,2,156.2,119,B16,U111,1,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
50502724,Yes,,,,,7,7.06,17.18,13.8,6,8.9,1.2,23.9,131,C32,U120,1,HU,HU1,HU12,HU120,Pine dominated mixed woodland,FORESTRY
51862780,Yes,,,,,5.8,5.93,8.84,17.1,1,17.7,1.8,170.9,118,B16,U111,1,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
51082806,Yes,,,,,6,6.17,13.4,19.6,0,37.8,1.9,301.7,162,B11,U111,1,HU,HU3,HU31,HU311,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51882794,Yes,,,,,4.3,4.55,3.78,4.7,1,10.5,0.5,40.5,171,C10,U120,1,HU,HU3,HU32,HU321,Broadleaved woodland,FORESTRY
51942720,Yes,,,,,5.8,5.98,11.72,22,1,14.4,2.5,206.2,98,B16,U111,1,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
51942732,Yes,,,,,5.6,6.26,15.78,30.4,1,10.8,2.9,232.2,96,E20,U420,1,HU,HU3,HU32,HU321,Grassland without tree/shrub cover,Semi-natural and natural areas not in use
51942742,Yes,,,,,4.8,5.51,9.63,15.4,1,22,1.8,73.9,96,E20,U111,1,HU,HU3,HU32,HU321,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
51982734,Yes,,,,,7.4,7.64,10.85,14.5,2,9,1.7,416.7,99,B31,U111,1,HU,HU3,HU32,HU321,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
52002798,Yes,,,,,7.1,7.3,15.04,17.1,3,29.9,1.8,322.8,146,C10,U420,1,HU,HU3,HU32,HU321,Broadleaved woodland,Semi-natural and natural areas not in use
51842758,Yes,,,,,6.5,6.7,9.29,23.3,1,24.6,2.3,219.5,94,B16,U111,2,HU,HU3,HU32,HU321,Maize,Agriculture (excluding fallow land and kitchen gardens)
48362668,Yes,,,,,6.2,6.37,7.6,9.9,1,28.1,1.4,110.7,283,B16,U111,1,HU,HU2,HU22,HU223,Maize,Agriculture (excluding fallow land and kitchen gardens)
49682686,Yes,,,,,7.4,7.6,57.4,79.2,275,22,7.4,81.9,108,E20,U111,1,HU,HU2,HU21,HU211,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
48542650,Yes,,,,,7.3,7.31,124.7,86.9,61,42.4,8.1,256.1,194,E20,U111,1,HU,HU2,HU22,HU223,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
48462686,Yes,,,,,3.6,3.82,13.61,68.9,1,42.8,5.2,57.7,233,C22,U120,3,HU,HU2,HU22,HU222,Pine dominated coniferous woodland,FORESTRY
48442676,Yes,,,,,4,4.07,28.5,23.3,0,46,2.4,76.4,225,C10,U120,1,HU,HU2,HU22,HU222,Broadleaved woodland,FORESTRY
48362656,Yes,,,,,4.9,5.15,12.76,11.6,0,10.4,1.5,124.9,304,E30,U112,1,HU,HU2,HU22,HU223,Spontaneously re-vegetated surfaces,Fallow land
48282632,Yes,,,,,4.9,5,19.06,9.4,0,35.1,1.3,65.3,209,B16,U111,1,HU,HU2,HU22,HU223,Maize,Agriculture (excluding fallow land and kitchen gardens)
48482644,Yes,,,,,6,6.11,6.31,11.6,0,24.2,1.5,169.3,266,B13,U111,1,HU,HU2,HU22,HU223,Barley,Agriculture (excluding fallow land and kitchen gardens)
48342670,Yes,,,,,6.3,6.48,9.48,9.2,0,47.2,1.2,125.4,298,B31,U111,1,HU,HU2,HU22,HU222,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
48482672,Yes,,,,,6.3,6.4,5.85,11.1,1,40.7,1.4,155.1,233,B12,U111,1,HU,HU2,HU22,HU223,Durum wheat,Agriculture (excluding fallow land and kitchen gardens)
48162652,Yes,,,,,4.3,4.42,21.2,40.6,0,31.3,3.5,104.4,272,C22,U120,1,HU,HU2,HU22,HU223,Pine dominated coniferous woodland,FORESTRY
49742708,Yes,,,,,7.2,7.69,14.73,14.3,11,18.5,1.6,119.5,139,B11,U111,1,HU,HU2,HU21,HU211,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
49782688,Yes,,,,,7.6,8.02,21.8,24,141,12.4,2.4,133.9,148,B11,U111,1,HU,HU2,HU21,HU211,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
49702694,Yes,,,,,7.6,8.11,16.97,14.7,104,30.9,1.7,167.8,114,B31,U111,1,HU,HU2,HU21,HU211,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
49782666,Yes,,,,,7.6,7.61,0.45,121.9,499,24.5,11.9,281,105,B16,U111,1,HU,HU2,HU21,HU211,Maize,Agriculture (excluding fallow land and kitchen gardens)
51142816,Yes,,,,,4.8,5.38,10.07,19.1,0,12.3,2.1,200,179,B11,U111,1,HU,HU3,HU31,HU311,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
48162678,Yes,,,,,6.6,6.53,61.1,18,1,114,2.5,413,249,E20,U312,1,HU,HU2,HU22,HU222,Grassland without tree/shrub cover,Road transport
49302672,Yes,,,,,6.2,6.34,9.17,12,1,8.3,1.5,144.6,153,B31,U111,1,HU,HU2,HU23,HU232,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
48702706,Yes,,,,,6.2,6.38,7.76,7.6,1,56.7,1.1,126.3,155,B31,U111,1,HU,HU2,HU21,HU213,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
49062684,Yes,,,,,7.5,7.66,46.7,25.4,160,72.7,3.2,399.3,282,B11,U111,4,HU,HU2,HU21,HU213,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
49162664,Yes,,,,,7,7.14,25.9,13.9,2,53.7,1.8,274.4,128,B16,U111,1,HU,HU2,HU23,HU232,Maize,Agriculture (excluding fallow land and kitchen gardens)
49042656,Yes,,,,,6.8,6.96,20.5,10.3,1,12.9,1.4,174.6,137,B16,U111,1,HU,HU2,HU23,HU232,Maize,Agriculture (excluding fallow land and kitchen gardens)
49062642,Yes,,,,,7.3,7.44,51.9,24.5,30,35.3,2.9,321,164,C10,U420,1,HU,HU2,HU23,HU232,Broadleaved woodland,Semi-natural and natural areas not in use
48422650,Yes,,,,,4.9,5.12,6.78,8.9,0,25.9,1.1,89.7,276,B31,U111,1,HU,HU2,HU22,HU223,Sunflower,Agriculture (excluding fallow land and kitchen gardens)
49402656,Yes,,,,,6.8,6.77,30,45,2,19.9,5,154.9,265,C10,U120,1,HU,HU2,HU23,HU232,Broadleaved woodland,FORESTRY
48202716,Yes,,,,,7,7.1,19.52,10.8,5,14.8,1.4,120.7,2074,B11,U111,1,HU,HU2,HU22,HU222,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
49382676,Yes,,,,,7.4,7.83,9,20.2,84,34.2,1.2,92.8,113,B43,U111,1,HU,HU2,HU23,HU232,Other fresh vegetables,Agriculture (excluding fallow land and kitchen gardens)
49502668,Yes,,,,,7.4,7.84,17.69,19.6,12,26.8,2.1,385.5,142,B11,U111,1,HU,HU2,HU21,HU211,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
48322710,Yes,,,,,6.5,6.62,12.23,13.5,2,0,1.8,239.6,209,B32,U111,2,HU,HU2,HU22,HU222,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens)
48622676,Yes,,,,,5.8,6.07,5.7,8.1,1,12.3,1.2,83.5,193,B12,U111,1,HU,HU2,HU22,HU223,Durum wheat,Agriculture (excluding fallow land and kitchen gardens)
48622646,Yes,,,,,7.3,7.36,33.1,29.5,87,19.5,3.7,136.9,175,C10,U120,1,HU,HU2,HU22,HU223,Broadleaved woodland,FORESTRY
48622654,Yes,,,,,6.8,7.02,9.59,19.4,2,45.5,2.4,472.2,266,E20,U111,1,HU,HU2,HU22,HU223,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
48142656,Yes,,,,,6.2,6.34,9.12,18.6,2,11.9,2.1,82.6,283,E20,U111,1,HU,HU2,HU22,HU222,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
48302690,Yes,,,,,6.8,6.93,21.8,11.7,2,31.7,1.4,143.9,235,B52,U111,1,HU,HU2,HU22,HU222,Lucerne,Agriculture (excluding fallow land and kitchen gardens)
49782670,Yes,,,,,7.4,7.61,32.3,46.2,232,16.6,4.7,156.3,108,E20,U111,1,HU,HU2,HU21,HU211,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
48582780,Yes,,,,,7.4,7.62,31,29.2,41,25.3,3,414.1,118,E10,U111,1,HU,HU2,HU22,HU221,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
48602776,Yes,,,,,6.6,6.75,10.4,20.2,2,32.3,2,248.1,125,B32,U111,1,HU,HU2,HU22,HU221,Rape and turnip rape,Agriculture (excluding fallow land and kitchen gardens)
48542772,Yes,,,,,7.6,7.81,21,25.4,17,36.5,2.6,268.5,121,B12,U111,1,HU,HU2,HU22,HU221,Durum wheat,Agriculture (excluding fallow land and kitchen gardens)
48702724,Yes,,,,,6.6,6.77,15.63,10.7,0,39.1,1.3,157.7,128,B16,U111,1,HU,HU2,HU21,HU213,Maize,Agriculture (excluding fallow land and kitchen gardens)
